frame,time_sec,face_detected,head_forward_x,head_forward_y,head_forward_z,gaze_rel_x,gaze_rel_y,gaze_rel_z,eye_yaw_proxy_deg,eye_pitch_proxy_deg,left_dx,right_dx,left_dy,right_dy,confidence
3157,223.44114940901693,1,0.030338029891410885,-0.040175814763037394,0.998731949949752,0.18050967471447085,0.13394582877586703,0.9744099610985215,-7.72433214678912,-10.83232023643013,0.17922801058332585,0.3725099999016112,-0.5150844443884307,-0.5681475792545823,1.0
3158,223.51192582631467,1,0.02943492188409808,-0.04445655572144047,0.9985775883861321,0.1816566133641173,0.13101912384852527,0.9745947178222568,-7.82805764423939,-10.923606049886866,0.1768782928906777,0.3822686816978502,-0.5341280852402549,-0.5582325197484318,1.0
3159,223.58270224361243,1,0.039895785912022204,-0.04030791623313065,0.9983905038387559,0.1985401042896617,0.11483190592429005,0.9733424168145789,-8.31792699351564,-9.791106011960908,0.20427635442829395,0.3898612879656803,-0.473756726184468,-0.5053538750116228,1.0
3160,223.6534786609102,1,0.038836946903924724,-0.055638406045301,0.9976953740134912,0.19705188641152965,0.10080132620227114,0.9751972347671628,-8.206754948223606,-9.909081966470639,0.20541826223836573,0.38077851977760613,-0.508683700285147,-0.48222449636191683,1.0
3161,223.72425507820796,1,0.0398586312294898,-0.05735054064063132,0.9975581211161275,0.1957026015805901,0.09882302023638956,0.9756713085901149,-8.066143584772792,-9.880346505615,0.20239677680160423,0.37375633639645245,-0.4748646978732032,-0.5131699526882968,1.0
3162,223.7950314955057,1,0.03409105927845266,-0.03130022002504323,0.9989284738677023,0.1959288209419665,0.11344841377135584,0.9740335489792198,-8.519888719327485,-9.244973117929558,0.19935455481143285,0.40920892514053026,-0.4518878604701569,-0.4726094513227989,1.0
3163,223.86580791280346,1,0.03706088660961785,-0.04197761660118602,0.9984309542418007,0.1984954625658872,0.12038259034246265,0.9726806173062119,-8.428787954400393,-10.235148329725954,0.20552783928236062,0.3965284431748103,-0.4928637440479317,-0.5306510889246637,1.0
3164,223.93658433010123,1,0.055147667406823815,-0.059614097611231806,0.9966969921423385,0.20844698594693362,0.05054197004055942,0.9767268621851547,-8.291583728088622,-7.088747682145699,0.19435480500422966,0.39790117557352905,-0.28361378197098214,-0.4252609862435877,1.0
3165,224.00736074739896,1,0.05203204334254454,-0.0423816161619687,0.9977456915853353,0.20844966710580656,0.07516739698604824,0.9751402969387638,-8.446974145074519,-7.53874095999241,0.16097832731123327,0.44237696876551796,-0.2843962977679904,-0.46947779823125046,1.0
3166,224.07813716469673,1,0.06782020778646423,-0.0436530870467056,0.9967421067693958,0.2131334489223875,0.0643345966766428,0.9749026580233032,-7.867216753085663,-6.919506747098891,0.18936151339840826,0.3725825403934247,-0.3097478868586205,-0.3822027878512687,1.0
3167,224.1489135819945,1,0.05559956447160079,-0.05132877965667903,0.9971329123088478,0.2087541949428046,0.04755881582505026,0.9768110590749373,-8.348943835460616,-6.431156571589202,0.17641026990574193,0.4199428611985878,-0.26252710085436926,-0.38058855630455096,1.0
3168,224.21968999929226,1,0.030054613903598953,-0.04837700974869032,0.9983768752885259,0.18629882889906504,0.08329844373056056,0.9789556249508472,-8.296481389256384,-8.393333105907871,0.1994824175590608,0.3931233959592523,-0.42146453072873874,-0.4178687798620485,1.0
3169,224.29046641659,1,0.038297529349001665,-0.04775211668855174,0.9981247590344232,0.19527110763259165,0.0883025608556367,0.976766017155735,-8.313005540241608,-8.666119200009675,0.19575344823952348,0.39803266177773416,-0.4127261460901651,-0.4538857739108024,1.0
3170,224.36124283388776,1,0.027195532120739288,-0.03867876059568484,0.9988815527936491,0.17880003807410202,0.11246558166597559,0.9774364630630645,-7.903673700615047,-9.521265429378557,0.19545403678329,0.3690940846892133,-0.4697501247906352,-0.4823764181472205,1.0
3171,224.43201925118552,1,0.02272153700265977,-0.059876686116063574,0.9979471500114598,0.1607398216244184,0.0873266644396213,0.9831260160437216,-7.05832012704862,-9.244708852419476,0.1690535408105219,0.3351121825500938,-0.4675923614238938,-0.45687852381805377,1.0
3172,224.50279566848326,1,0.027744191828244245,-0.05710960550303331,0.997982340915452,0.16951938164763158,0.09430223947768691,0.9810047231666613,-7.254611786023107,-9.51649364151447,0.16950944724346795,0.3486771089010396,-0.46920868961959966,-0.4824406745318475,1.0
3173,224.57357208578102,1,0.03518095227697095,-0.06633914424034945,0.9971767238249917,0.06981492980688818,0.04245403320002226,0.9966561747368603,-1.3918446549685606,-6.3961861664143385,-0.07037044316947345,0.16978791852437064,-0.2738354603643411,-0.36578315627709274,1.0
3174,224.6443485030788,1,0.04259883367413781,-0.03529526260377309,0.9984686193403045,0.07159047828346529,0.06123655555023808,0.9955525539535758,-1.12710250244179,-5.6691928908073175,-0.08133405290808436,0.16184137451106936,-0.2446486842258208,-0.3222706048549109,1.0
3175,224.71512492037652,1,0.05383097817586078,-0.047143810481164734,0.9974365578431272,0.08218940791334604,0.045069676909949404,0.9955971200491123,-1.116457092023713,-5.417278365198539,-0.08699410891503771,0.16674104405958862,-0.19455240902216314,-0.3471754274976908,1.0
3176,224.7859013376743,1,0.045737212245656245,-0.02414212994366195,0.9986617370149811,0.07600258482963847,0.06931922854649321,0.9946951551369558,-1.194377691811736,-5.50795161931128,-0.08511056872155821,0.17042326099382507,-0.25739461709560774,-0.29340054483552025,1.0
3177,224.85667775497205,1,0.026764421359089935,-0.052024895320811025,0.9982870709451123,0.054251302920484606,0.038527890602552066,0.9977837429910089,-1.0627284996661643,-5.319331395258243,-0.08284836146274571,0.15875754001032888,-0.21880189091057142,-0.31313124861525293,1.0
3178,224.92745417226982,1,0.019464492636857053,-0.03255487364448176,0.9992803979506361,0.04307683059706692,0.01539549781380823,0.9989531346929027,-1.0608911513660755,-2.8733771966075015,-0.07778170325952123,0.15355964264281233,-0.07871046717467897,-0.20862725248607117,0.6972338085434123
3179,224.99823058956756,1,0.021477427011445505,-0.03803814868174112,0.999045454107987,0.04731082966172845,0.00036246863850950255,0.9988801499745628,-1.2506421567416035,-2.3387577632558827,-0.07933041822475281,0.16866200084915306,-0.06168515245141023,-0.17219062387417802,0.656236915981806
3180,225.06900700686532,1,0.02895472900486772,-0.03294839738016831,0.999037550234391,0.048274621038228285,0.023834049331280718,0.998549697839867,-0.7914921000237275,-3.3449195328425683,-0.08247638952406816,0.13901153952576298,-0.10347396014356905,-0.2310179931406878,0.7205213557050416
3181,225.13978342416308,1,0.030891313712329286,-0.013664357152359993,0.999429343215787,0.048520675630713286,0.03705089068023689,0.9981347481859052,-0.7339090760493564,-2.9888827755025815,-0.09064948021232501,0.14307155707299332,-0.06001791433976066,-0.23887036321049748,0.6953624819231691
3182,225.21055984146082,1,0.024897622948581444,-0.009430080779703125,0.9996455281488527,0.03959679572452591,0.04614416764050006,0.9981496929624913,-0.5636488800123363,-3.2467241665775397,-0.08800843119486808,0.12826906548146352,-0.08786969058747526,-0.23680272607027872,0.7895995935941588
3183,225.28133625875859,1,0.024385035955567957,-0.002488864603519783,0.9996995426499059,0.04230357059425445,0.0480636175881651,0.9979480430259462,-0.7711754097536084,-2.976839684096175,-0.08193782749592293,0.13702178533546638,-0.05231409928736441,-0.24536986912225306,0.7564670960998501
3184,225.35211267605635,1,0.02581741948854245,-0.0272325241995833,0.9992956772030348,0.04712584513519279,0.030797794656751972,0.9984140676916439,-0.9325796929684164,-3.4180903584088167,-0.08675075760877499,0.15336359282080472,-0.0949888409189754,-0.24682019492190627,0.7409597286192667
3185,225.42288909335412,1,0.014243532859471096,-0.052689931479207516,0.9985093354057324,0.03270928710414977,0.0016227821926329221,0.999463590690073,-0.7938068181880334,-3.1905668230941613,-0.07738553563720767,0.13408602265063863,-0.07485892198412646,-0.2441977603252897,0.7482145686983316
3186,225.49366551065185,1,0.018534294602735868,-0.0546006235549711,0.9983362418699361,0.034078547647235155,-0.007928029964538287,0.9993877120172815,-0.6637976884970732,-2.7402892359053608,-0.08173710690742307,0.12915122751435687,-0.05934366321997495,-0.21468526037056113,0.7397446350936598
3187,225.56444192794962,1,0.011185243410723768,-0.03903219968230954,0.999175348834129,0.04388695937879353,0.024816196357984908,0.9987282369067204,-1.5658218524648821,-3.8017225576076807,-0.07711606571170829,0.18896048374491414,-0.065147538083845,-0.3150247176769231,0.7002000920635498
3188,225.63521834524738,1,0.012019773628075148,-0.01082204315654743,0.9998691956570357,0.024634774060902014,0.02447583614014717,0.9993968487804077,-0.5544980857964295,-2.075220425211231,-0.10473310138514194,0.14434010751345833,-0.05356797473246601,-0.1539540677886571,0.5447586863919223
3189,225.70599476254512,1,0.012171221669104086,-0.01220143373721657,0.9998514821601445,0.0240952160154037,0.00250231560406763,0.999706536430461,-0.6097947856960831,-0.8970970675408582,-0.09474265060367719,0.13829942101054027,0.01954340205588969,-0.10925310880997552,0.5566821914654404
3190,225.77677117984288,1,0.006829958928423856,-0.03125902292178217,0.9994879814920296,0.022007424359794026,-0.008409783855303965,0.9997224358833582,-0.7562137882929396,-1.377937443207808,-0.1096113455591017,0.16362661615145452,-0.024291608663426674,-0.1135021356573541,0.5554238681501725
3191,225.84754759714065,1,0.011629383821155626,-0.028385355730070293,0.9995294037756056,0.03749521378459182,0.021344679123271044,0.9990688232631286,-1.2623141939448042,-2.9540374444539843,-0.0779932696684209,0.1681585692359069,-0.06498761063307246,-0.230416133812326,0.5184303293704621
3192,225.91832401443838,1,0.004385198742935243,-0.02314723543645438,0.9997224492446062,0.027460882796212224,0.04283186444188569,0.998704826915583,-1.0422788088510975,-3.868351631445484,-0.0673895829068453,0.14183806925335227,-0.1492905192734578,-0.2375446438710907,0.49825517477257475
3193,225.98910043173615,1,0.000700956901380177,-0.03348886605731868,0.9994388448072334,0.018110753810126737,0.036691336361082454,0.9991625225319787,-0.6977280591106587,-4.084780819365891,-0.07053944008606194,0.12037715859396614,-0.16698651143250337,-0.2414915705040857,0.44985105603267217
3194,226.0598768490339,1,-0.023791408941958442,-0.032285579459056184,0.999195481484754,0.08266939107492163,0.06991798062743401,0.9941213445874117,-5.607143812148515,-6.3562457636371255,0.11004082547688981,0.2904694468194327,-0.39592390081509504,-0.23970067554861757,0.6533924238280094
3195,226.13065326633168,1,-0.09752673535973551,-0.04928184648475489,0.9940119896143733,0.046964770579365746,0.08476264341843391,0.99529372780358,-7.693923569121604,-8.316472711747156,0.15177589390575147,0.3977900753172203,-0.43911573390429964,-0.392531537270416,1.0
3196,226.2014296836294,1,-0.08222114478052166,-0.053723510078049375,0.9951650455155037,0.06356285949503707,0.08400052676901217,0.9944363601535007,-7.756623281215201,-8.530217033920547,0.16149435872501872,0.3925501613617814,-0.44680284823730754,-0.4062188551547472,1.0
3197,226.27220610092718,1,-0.08794296525645888,-0.06731886510468313,0.9938481801879594,0.06596110810791855,0.07193173520148592,0.9952260837056467,-8.197876440757767,-8.674139037648521,0.17728962626513625,0.4082729766461329,-0.4819751745782098,-0.38543872918664235,1.0
3198,226.34298251822494,1,-0.07722705683679061,-0.045083588057508506,0.995993700672945,0.06170135307406633,0.09545796741444626,0.9935193603981415,-7.380207188115622,-8.636511512452245,0.16512771056663056,0.3620299457273425,-0.4133479339000172,-0.4503032173452074,1.0
3199,226.41375893552268,1,-0.07772335410192181,-0.04037818411153511,0.9961569567467781,0.06264361629245395,0.09651158095516969,0.9933585918888191,-7.470979778959508,-8.439075258954334,0.16843034672855456,0.36521106605426745,-0.4300287934513726,-0.41387873244406076,1.0
3200,226.48453535282044,1,-0.06269159331315373,-0.0338623875712101,0.9974583213527446,0.08072854186173334,0.07631321078742569,0.9938104428854591,-7.7414480387148625,-6.933618660588133,0.17827146800988242,0.3746891061840364,-0.35806839011220815,-0.3352934759466052,1.0
3201,226.5553117701182,1,-0.05646292357852806,-0.038623522051671695,0.9976573368673682,0.0726583746447252,0.061136665010855046,0.9954813251816116,-6.962142301747141,-6.271802696553627,0.13551825552090524,0.3617776231753191,-0.30448073886682225,-0.32269953078854047,1.0
3202,226.62608818741597,1,-0.05883352996670273,-0.037653136210053846,0.997557445506375,0.06271401991677329,0.06206701236956704,0.9960997127202652,-6.5193330411774735,-6.243848953516596,0.11157481923981012,0.35409182655858085,-0.2828510064380544,-0.34153388891360525,1.0
3203,226.6968646047137,1,-0.04640015250183436,-0.03639573682005891,0.9982596737267971,0.09659879675996243,0.0637019835706642,0.9932828045192821,-7.719333170180832,-6.40458298565265,0.18248923849745455,0.3688917022297477,-0.34307765140102314,-0.29738064716424173,1.0
3204,226.76764102201147,1,-0.05252487502300165,-0.03464783402012252,0.9980183691202944,0.08112242015547425,0.06993201482122999,0.9942477891608118,-7.144016584391183,-6.633718440228195,0.14472349580215452,0.36556340308293,-0.338602891647976,-0.32476895237484343,1.0
3205,226.83841743930924,1,-0.04149643880413327,-0.027840716253860434,0.9987506896543535,-0.03492110319592207,0.002120534073313389,0.9993878225628046,-0.2518115062588044,-1.739832160825071,-0.10776081126370672,0.1257473474250499,-0.019418744921467588,-0.15456447116103952,1.0
3206,226.90919385660698,1,-0.046982913512101265,-0.03513598918069773,0.998277550635197,-0.03723307944828581,-0.0009478940818394528,0.999306158938094,-0.4240851817986318,-1.9932951405386938,-0.09939738322836376,0.12968918192826603,-0.03542148709047262,-0.1639080269633968,1.0
3207,226.97997027390474,1,-0.019158154984843443,-0.03373299521567061,0.9992472417431816,-0.0037782596497787234,0.025260837915554293,0.9996737541927482,-0.6168538056820356,-3.4388815242245934,-0.09853243939704719,0.1425934255171926,-0.10862828670341856,-0.23525986571904078,0.8749654110282903
3208,227.0507466912025,1,-0.005946150085925172,-0.030511536486911874,0.9995167279442418,0.00896282192898542,0.03699892860601543,0.9992751108203768,-0.5348596883382477,-3.9258677600192655,-0.09882153599966556,0.13702579945239754,-0.10949341460921613,-0.2830933613927104,0.8180061398289479
3209,227.12152310850024,1,0.0024702806014698015,-0.03832776647348777,0.9992621678172869,0.019925224569550853,-0.0015132493429412899,0.9998003278166492,-0.8205771911630453,-2.1858842530405953,-0.0995902262778212,0.1582028827894673,-0.008429642962502495,-0.21015878234155705,0.8846353043174304
3210,227.192299525798,1,0.00015202534589854884,-0.03814002209616595,0.9992723930954954,0.015012787334336234,0.017988507786058903,0.9997254772206643,-0.5791550375690969,-3.276569007391104,-0.09531097991783051,0.1366791968870517,-0.09725497915976813,-0.23040192157934228,0.8328835731987568
3211,227.26307594309577,1,0.002459849025572788,-0.047213494397664826,0.9988817923505929,0.011815690007544642,0.005666285543424679,0.9999141376527217,-0.2825823806076683,-3.0647946163483364,-0.11354713577752348,0.13373159153521408,-0.12338181234116077,-0.1830976492936729,0.8299067391242251
3212,227.33385236039354,1,0.006977778463477583,-0.07145040332049597,0.9974197463821604,0.01236505990989309,-0.018290579225556634,0.99975625029555,-0.05078436447973461,-3.0643045884393505,-0.11217258152132546,0.11580003612702079,-0.033734524157692174,-0.27269593468624287,0.9205103084661922
3213,227.40462877769127,1,0.003914490245536019,-0.07355227058003706,0.997283680934687,0.017494050453024313,-0.0081641033942713,0.999813635441383,-0.45208525229817703,-3.8031255078641224,-0.09157304922361593,0.12386485295920001,-0.13259193791607024,-0.247720612870342,0.8430288986553732
3214,227.47540519498904,1,0.012139295737006403,-0.08538150356519404,0.9962743780445005,0.03105383723142444,-0.017814404591186966,0.999358947617054,-0.7443870042407726,-3.9555224601422467,-0.09968389399113377,0.1528543942940461,-0.13076478713800935,-0.2647874588762153,0.8488620870351223
3215,227.5461816122868,1,0.016432065605602224,-0.07392783712336908,0.9971282074629089,0.030351310853901626,-0.011477333648375375,0.9994733957148504,-0.4721511909330994,-3.6385733166015797,-0.08708796263390721,0.12081304770055716,-0.1255657752245521,-0.2382915564356059,0.8093069232302913
3216,227.61695802958454,1,0.01642895499212407,-0.09052625768955126,0.9957585480961695,0.04062427550100445,-0.0452522381055878,0.998149238934967,-1.1422382297772031,-2.714337415309465,-0.08878317363821162,0.17037161862229755,-0.04818483537040175,-0.22324890616054477,0.8383269747399186
3217,227.6877344468823,1,0.014178007037287816,-0.0865022578638874,0.9961507634394003,0.035859321065978826,-0.03558347553889203,0.9987231475044824,-0.9746066015910194,-3.0215739429929624,-0.09249157320983357,0.16210633046633496,-0.07504015133375459,-0.22711724296554164,0.779040451611285
3218,227.75851086418007,1,0.01686719657164396,-0.08858470219152022,0.9959258246563613,0.028745862159659394,-0.030594866144553035,0.9991184262009658,-0.370386937914935,-3.3767611953874686,-0.08080673650259422,0.107262946353661,-0.13603459342854027,-0.20164152611020658,0.6647627644196277
3219,227.82928728147783,1,0.020449991923663088,-0.11029787301816295,0.9936881689131613,0.036554624566313164,-0.06000973678306501,0.997528240659904,-0.6412944319644515,-2.965294522783541,-0.0765536181109833,0.12236036325130126,-0.0487404943338185,-0.2477889579445356,0.7799746473642805
3220,227.90006369877557,1,0.02326775140437522,-0.10638256321219727,0.9940529975755755,0.038496145966702554,-0.053455501168219545,0.9978279191025698,-0.5697092066381266,-3.1116567843451817,-0.07256169486425035,0.11325520962411653,-0.07576844312477202,-0.23539723530974618,0.7377827794706671
3221,227.97084011607333,1,0.035481969432231225,-0.11165004292000738,0.9931139399692116,0.05229402022322153,-0.04781852796354763,0.9974862023267755,-0.5966509194372681,-3.743801910524214,-0.09386489265184557,0.1364828154687933,-0.09597298604351825,-0.2784072050089031,0.7868089924846235
3222,228.0416165333711,1,0.026182862004741514,-0.13519129812221356,0.9904735083026054,0.03788317678914899,-0.07197471617417137,0.9966867638069694,-0.3026747149994077,-3.688985669193105,-0.09400974677469445,0.11562936927465214,-0.1400072046786319,-0.2288913622406787,0.8122258107445435
3223,228.11239295066883,1,0.026328018144774704,-0.13059813816837823,0.9910857489478504,0.03756064054580624,-0.09010599589506821,0.9952236471193532,-0.4118763468422791,-2.384169872146701,-0.10225625067750305,0.13167598973766584,-0.06589572504998324,-0.17252126216468683,0.7966968808349445
3224,228.1831693679666,1,0.0278652113472488,-0.13363322957489987,0.9906390311056572,0.04279539828845751,-0.0899447176964408,0.9950268848849462,-0.6092071064874177,-2.5867369878392266,-0.09029512619574474,0.13380991951627458,-0.07539478296184147,-0.18327891582208117,0.8303997170573326
3225,228.25394578526436,1,0.034212704660864256,-0.13793029798793166,0.9898508593403094,0.0540150991298626,-0.0959265230721076,0.9939217631369622,-0.876655760164654,-2.523267995139178,-0.08844671766357202,0.1510649862467616,-0.06377706360357423,-0.18854973591034355,0.7163283112514565
3226,228.3247222025621,1,0.04251642188631899,-0.1361291694959348,0.9897783605850006,0.06608645391189467,-0.06691301443670568,0.9955677923217204,-0.9200678983042582,-4.101724858633828,-0.10293476644853854,0.16865390204169983,-0.11616056664307249,-0.29401191922031034,0.7836967682499102
3227,228.39549861985986,1,0.03620801490273762,-0.1428486765249974,0.9890820164535697,0.06622227625739965,-0.05920650343306113,0.9960467860891473,-1.2197154109107997,-4.961495474038567,-0.0851736639692254,0.17229619331999682,-0.17494334561411373,-0.321206201789743,0.7857799954629097
3228,228.46627503715763,1,0.0416594361131097,-0.13906963567451136,0.9894059469277999,0.07451921244936249,-0.07886907290021444,0.9940958486563494,-1.5293649413485269,-3.6310325945135293,-0.06325274409314295,0.17249309704660915,-0.15281092383998507,-0.21029233561136787,0.7758730044607426
3229,228.5370514544554,1,0.03704785354500678,-0.1372635807152367,0.9898414852676864,0.07704071550938528,-0.05335433428040636,0.9955993386735935,-1.7858411029608805,-5.031151350359388,-0.06820323176437992,0.19576331054729995,-0.17547522249185937,-0.3276399125440795,0.7993007342865779
3230,228.60782787175313,1,0.04472670605864913,-0.1311328768675258,0.9903553354072414,0.06289632343059012,-0.07615217814983163,0.9951104955038667,-0.7002207453755973,-3.2549740884656013,-0.08714360260150472,0.1371593701283331,-0.09218499426858329,-0.23331241457797686,0.7401810591573224
3231,228.6786042890509,1,0.04925187698569334,-0.12308994136304593,0.9911725979609344,0.06377611337484491,-0.06560297229633037,0.9958056323342854,-0.47453780972420045,-3.374958234525899,-0.08972925319386656,0.12362481103130944,-0.07153827672827244,-0.26595754672431743,0.7478746244560935
3232,228.74938070634866,1,0.05954522708592339,-0.12357292093250138,0.9905473734978533,0.07590275975615396,-0.06160977822036177,0.9952100312441778,-0.534841628649043,-3.6431924034123204,-0.1057768900454599,0.14397986352039155,-0.10314769705593566,-0.26117154328529646,0.7948606622972776
3233,228.8201571236464,1,0.0651610804691336,-0.11899037384805838,0.9907549265704382,0.0845467255875939,-0.06879649129232257,0.994041696297636,-0.7655152119284532,-2.9927864602624465,-0.08415022676830915,0.13882988476319866,-0.10505407839701174,-0.19422456762923293,0.730939711129332
3234,228.89093354094416,1,0.07102417501109698,-0.12869873007846405,0.9891371004265201,0.08565366598759022,-0.0645199021747097,0.9942336907016641,-0.39166171558869756,-3.763178203015828,-0.0891706960462835,0.11714653287404761,-0.12191435609147619,-0.2544034642101066,0.7697389601405014
3235,228.96170995824193,1,0.06498223253207892,-0.11868245320092406,0.9908036055431759,0.09384190828147763,-0.06738914472052206,0.9933037800310273,-1.2597533165765193,-3.132040948025895,-0.07743150420233974,0.1674138839578054,-0.07956691866007325,-0.23363717614251628,0.8504809205474808
3236,229.0324863755397,1,0.07426730691445997,-0.11620016625702707,0.9904452980783505,0.08541372619385175,-0.03651433362765648,0.995676252010366,-0.07011035272399929,-4.620565847351662,-0.10252829188389391,0.10753617422132243,-0.11068906337281484,-0.35136752136235133,0.7860534089689819
3237,229.10326279283743,1,0.07240311705647927,-0.09346262462570373,0.9929866698191776,0.09463002003590547,-0.03878574526281314,0.9947566663623885,-0.8694355381942086,-3.270242677010702,-0.07189112104083774,0.1339936594832812,-0.125536512901008,-0.2014877548000622,0.7855112938453701
3238,229.1740392101352,1,0.07628670632948036,-0.11221492375343779,0.9907513054871085,0.09099133936156094,-0.04928327852245032,0.9946314566809498,-0.39326084705280406,-3.6892847945616176,-0.1003982415014327,0.12848830200520442,-0.07777885066399677,-0.291149628792165,0.7212183206666462
3239,229.24481562743296,1,0.07718168825837965,-0.0924591623856934,0.9927206506810071,0.09039003033917165,-0.040967037822270465,0.9950634875360227,-0.3816576001649646,-3.0251554616038803,-0.09101045135929767,0.11827170851393799,-0.1025058542516595,-0.20000969190872855,0.8455526298585544
3240,229.3155920447307,1,0.07694317845168247,-0.05940081332423316,0.995264432533471,0.0923649406680465,0.02533247934572796,0.9954029250638088,-0.31238837164074845,-4.92627670869744,-0.10848029895604086,0.13079375407323718,-0.1332334447694229,-0.3593942261003211,0.7999440623142107
3241,229.38636846202846,1,0.0793189054671282,-0.06115099108998588,0.9949718928312544,0.0992729035132715,0.035811966294371576,0.9944156041103618,-0.4775628771205661,-5.654328162241397,-0.1124072173587334,0.14651885143877383,-0.16297675253080116,-0.4024560636933385,0.7439267628770498
3242,229.45714487932622,1,0.08243629560100166,-0.028427844267990804,0.99619080242585,0.07450448214231375,-0.10397842939375612,0.991785041408426,-0.10131945474995677,4.3597119895451515,0.016950536713226574,-0.009713432802515376,0.0009775305433048884,0.4349936684112103,0.11607389327050514
3243,229.52792129662396,1,0.05639174166801444,-0.02629231500668623,0.9980624658022347,0.09201057488588546,0.03461244116609125,0.9951562857288763,-1.6691416710134397,-3.6870657282822488,-0.06018310580885438,0.17940751088124293,-0.15264490738824257,-0.21606166543998231,0.3100879916202605
3244,229.59869771392172,1,0.058474121916140286,-0.03468653121851285,0.997686133820734,0.0735316259921476,0.005934548727474161,0.9972752283649445,-0.6079620302099652,-2.4069255779489205,-0.057080960079148355,0.10050681937986015,-0.11514739499096348,-0.1255451628039286,0.31978660449100504
3245,229.6694741312195,1,0.03156060023397623,-0.010237430328847169,0.9994494101919982,0.04766301468746873,0.08799936573862259,0.9949795719815067,-0.3410977151781629,-5.701617679929581,-0.10446957177433129,0.1288336942870572,-0.1416573686802106,-0.4285043993127474,0.7723523904805742
3246,229.74025054851725,1,0.05491838122434152,-0.0034433607674941432,0.9984849095856796,0.0709901431478607,0.07558379190066274,0.994609214705838,-0.45298858103357825,-4.605021549252317,-0.0897337964695936,0.12209012368627777,-0.14995409414528205,-0.3105480607799497,0.8085633682219525
3247,229.811026965815,1,0.04617172408313147,-0.008790826536036899,0.9988948359382005,0.05296850298654635,0.03628553905747909,0.9979367201113869,-0.08119175200485457,-2.6114222910419116,-0.06272738816586935,0.06852679902335897,-0.0899016417309027,-0.17124058737328843,0.6049071667168721
3248,229.88180338311275,1,0.04179413733825318,-0.010453996240518694,0.9990715510146181,0.04845204059903461,0.028742048084846834,0.9984118861640611,-0.10648543882495204,-2.2759112621917748,-0.06549231818381122,0.07309842095702208,-0.043484620028390666,-0.18410650619078683,0.5988130868710776
3249,229.95257980041052,1,0.049681739077058445,-0.007882037690142958,0.9987339977612308,0.06585054800905828,0.024622314736972895,0.9975256622984194,-0.6867868493973235,-1.9647891797626158,-0.05358362117236199,0.10263982470074223,0.007662922261600189,-0.20414184023786178,0.4675597955365888
3250,230.02335621770825,1,0.07414633421895493,-0.00846234172672801,0.9972114669890189,0.08235998736829812,-0.0046325700621592065,0.9965918782406934,-0.43715489212957953,-0.2824539506897945,-0.04026122902532232,0.07148657846314943,0.07590098320335038,-0.10414637827232984,0.3387040924211646
3251,230.09413263500602,1,0.07867511068982717,-0.002779813251904139,0.9968964337363375,0.08028635959380967,0.013006301144119981,0.9966869802469188,0.03502174485539675,-0.9085909330595371,-0.06661089277768979,0.06410933957373288,0.015047984849298266,-0.105907078155252,0.3772702282512045
3252,230.16490905230378,1,0.07910379219563124,-0.040843313781821246,0.9960293237548732,0.08216881767928676,-0.02630836167386379,0.9962711255010984,-0.044768159290510263,-0.8500486426260732,-0.08734933709788575,0.09054706276149363,0.025457853412490013,-0.11046271767509733,0.5008105215255403
3253,230.23568546960155,1,0.09116003491854384,-0.05925673499059523,0.9940716711545019,0.1159073555786478,-0.018214684464826034,0.9930930017841288,-1.052039702562633,-2.5374666270347674,-0.06730231170836676,0.14244800474855482,-0.011613218171118924,-0.2421334445323578,0.500530754982878
3254,230.30646188689929,1,0.09017276692792507,-0.0706261999052126,0.9934187495671255,0.11160501997601428,-0.03288931390007123,0.9932082422872538,-0.8880534408408508,-2.322884618938428,-0.07223377563871883,0.13566616427020817,0.02305961838647192,-0.2553480802803147,0.5348860703783195
3255,230.37723830419705,1,0.08519922206482328,-0.0700159622107563,0.993900828853287,0.10098286276316566,-0.02583324856246138,0.9945527158963801,-0.507448749107541,-2.640384339078267,-0.08188307906153232,0.11812941828349953,-0.07161767404167868,-0.19242075986614804,0.4893667221304452
3256,230.44801472149481,1,0.0879772923126417,-0.08006472637884911,0.9928996100448504,0.10412966195280753,-0.033476352617649245,0.9940001747067316,-0.49177970617279737,-2.783105081933628,-0.08606832692524706,0.12119544879473258,-0.004973864083365385,-0.2733366441099974,0.7075687942722644
3257,230.51879113879255,1,0.08220988490950719,-0.11353881752363937,0.9901264927970059,0.09444242843595589,-0.04962115724593953,0.9942928987298929,-0.08969920704986806,-3.735896470256317,-0.1156969413599664,0.12210402757781412,-0.06582710980954833,-0.3077625372160834,0.7053484656583289
3258,230.58956755609032,1,0.080712033765778,-0.11309501602269689,0.9903005023507854,0.09765135708708983,-0.025603714021866036,0.9948912816420377,-0.16655196423932636,-5.111735929998265,-0.12367648850327123,0.13557305737750883,-0.10699198948780046,-0.4041816035120261,0.6802577424171513
3259,230.66034397338808,1,0.07642223073959689,-0.10368385693117267,0.991669955408885,0.08610252531038527,-0.04336496383513347,0.9953420693644734,0.044350141102239615,-3.5068259275738174,-0.11402735386202435,0.11085948664043581,-0.07987063188861625,-0.27081196086876547,0.8460012117089594
3260,230.73112039068582,1,0.07447749999786503,-0.10881575654724535,0.991267992583801,0.08852859435914624,-0.052356391126897835,0.9946966855725222,-0.2483250650317422,-3.330579535710787,-0.10593703769011621,0.12367454233524065,-0.06728785859182082,-0.26577009497925785,0.8592439104302013
